Country_Code,Country_Name,Year,Value
IDN,Indonesia,2003,66.631
IDX,IDA only,2003,57.894439126453506
IMN,Isle of Man,2003,
IND,India,2003,63.699
IRL,Ireland,2003,78.1390243902439
IRN,"Iran, Islamic Rep.",2003,71.265
IRQ,Iraq,2003,68.63600000000001
ISL,Iceland,2003,80.9634146341464
ISR,Israel,2003,79.64878048780491
ITA,Italy,2003,79.9829268292683
JAM,Jamaica,2003,74.142
JOR,Jordan,2003,72.256
JPN,Japan,2003,81.76
KAZ,Kazakhstan,2003,65.86585365853661
KEN,Kenya,2003,52.41
KGZ,Kyrgyz Republic,2003,68.2560975609756
KHM,Cambodia,2003,61.24100000000001
KIR,Kiribati,2003,63.995
KNA,St. Kitts and Nevis,2003,
KOR,"Korea, Rep.",2003,77.2146341463415
KWT,Kuwait,2003,73.355
LAC,Latin America & Caribbean (excluding high income),2003,72.344043410855
LAO,Lao PDR,2003,60.501999999999995
LBN,Lebanon,2003,75.969
LBR,Liberia,2003,53.553999999999995
LBY,Libya,2003,71.46600000000001
LCA,St. Lucia,2003,73.808
LCN,Latin America & Caribbean,2003,72.5617385756088
LDC,Least developed countries: UN classification,2003,57.061082661221
LIC,Low income,2003,55.3369842108107
LIE,Liechtenstein,2003,79.9609756097561
LKA,Sri Lanka,2003,73.79899999999999
LMC,Lower middle income,2003,63.362930485618
LMY,Low & middle income,2003,66.2716065394569
LSO,Lesotho,2003,43.845
LTE,Late-demographic dividend,2003,71.79259557128329
LTU,Lithuania,2003,72.0609756097561
LUX,Luxembourg,2003,77.7268292682927
LVA,Latvia,2003,71.2658536585366
MAC,"Macao SAR, China",2003,81.089
MAF,St. Martin (French part),2003,77.5707317073171
MAR,Morocco,2003,70.399
MDA,Moldova,2003,67.521
MDG,Madagascar,2003,60.256
MDV,Maldives,2003,72.399
MEA,Middle East & North Africa,2003,70.7515442762987
MEX,Mexico,2003,75.118
MHL,Marshall Islands,2003,
MIC,Middle income,2003,67.3627770630459
MKD,North Macedonia,2003,73.781
MLI,Mali,2003,50.373000000000005
MLT,Malta,2003,78.54634146341459
MMR,Myanmar,2003,60.989
MNA,Middle East & North Africa (excluding high income),2003,70.2413593254582
MNE,Montenegro,2003,73.37
MNG,Mongolia,2003,64.23
MOZ,Mozambique,2003,49.888999999999996
MRT,Mauritania,2003,61.018
MUS,Mauritius,2003,72.12130081300809
MWI,Malawi,2003,46.052
MYS,Malaysia,2003,73.17
NAC,North America,2003,77.30281077057529
NAM,Namibia,2003,50.589
NCL,New Caledonia,2003,75.2707317073171
NER,Niger,2003,51.95
NGA,Nigeria,2003,47.242
NIC,Nicaragua,2003,70.64
NLD,Netherlands,2003,78.4926829268293
NOR,Norway,2003,79.390243902439
NPL,Nepal,2003,64.165
NZL,New Zealand,2003,79.14634146341459
OED,OECD members,2003,77.68026150856379
OMN,Oman,2003,73.447
OSS,Other small states,2003,60.2100767114271
PAK,Pakistan,2003,63.522
PAN,Panama,2003,75.565
PER,Peru,2003,72.24
PHL,Philippines,2003,68.937
PLW,Palau,2003,
PNG,Papua New Guinea,2003,59.974
POL,Poland,2003,74.5975609756098
PRE,Pre-demographic dividend,2003,52.05507504495439
PRI,Puerto Rico,2003,78.07121951219509
PRK,"Korea, Dem. People’s Rep.",2003,67.615
PRT,Portugal,2003,77.21951219512201
PRY,Paraguay,2003,71.249
PSE,West Bank and Gaza,2003,71.648
PSS,Pacific island small states,2003,67.2501681743546
PST,Post-demographic dividend,2003,77.91472672876341
PYF,French Polynesia,2003,73.382
QAT,Qatar,2003,77.919
ROU,Romania,2003,71.30975609756099
RUS,Russian Federation,2003,65.04780487804881
RWA,Rwanda,2003,52.178000000000004
SAS,South Asia,2003,64.0113964842553
SAU,Saudi Arabia,2003,73.051
SDN,Sudan,2003,59.67
SEN,Senegal,2003,59.25899999999999
SGP,Singapore,2003,79.0390243902439
SLB,Solomon Islands,2003,68.518
SLE,Sierra Leone,2003,42.419
SLV,El Salvador,2003,69.68
SMR,San Marino,2003,
SOM,Somalia,2003,51.762
SRB,Serbia,2003,72.4365853658537
SSA,Sub-Saharan Africa (excluding high income),2003,51.6399010947772
SSD,South Sudan,2003,50.55
SSF,Sub-Saharan Africa,2003,51.642131239361895
SST,Small states,2003,63.1421537163385
STP,Sao Tome and Principe,2003,63.358999999999995
SUR,Suriname,2003,68.28
SVK,Slovak Republic,2003,73.60487804878049
SVN,Slovenia,2003,76.85853658536591
SWE,Sweden,2003,80.0951219512195
SWZ,Eswatini,2003,43.372
SXM,Sint Maarten (Dutch part),2003,
SYC,Seychelles,2003,71.0292682926829
SYR,Syrian Arab Republic,2003,73.967
TCD,Chad,2003,48.056999999999995
TEA,East Asia & Pacific (IDA & IBRD countries),2003,71.0951977651478
TEC,Europe & Central Asia (IDA & IBRD countries),2003,68.57108032901989
TGO,Togo,2003,53.938
THA,Thailand,2003,71.389
TJK,Tajikistan,2003,64.49600000000001
TKM,Turkmenistan,2003,64.38600000000001
TLA,Latin America & the Caribbean (IDA & IBRD countries),2003,72.41662540794691
TLS,Timor-Leste,2003,61.888000000000005
TMN,Middle East & North Africa (IDA & IBRD countries),2003,70.2261186641716
TON,Tonga,2003,69.803
TSA,South Asia (IDA & IBRD),2003,64.0113964842553
TSS,Sub-Saharan Africa (IDA & IBRD countries),2003,51.642131239361895
TTO,Trinidad and Tobago,2003,70.164
TUN,Tunisia,2003,73.842
TUR,Turkey,2003,71.559
TZA,Tanzania,2003,52.86600000000001
UGA,Uganda,2003,49.42100000000001
UKR,Ukraine,2003,68.21073170731711
UMC,Upper middle income,2003,71.4095065786626
URY,Uruguay,2003,75.373
USA,United States,2003,77.0365853658537
UZB,Uzbekistan,2003,67.868
VCT,St. Vincent and the Grenadines,2003,71.087
VEN,"Venezuela, RB",2003,72.618
VIR,Virgin Islands (U.S.),2003,77.5731707317073
VNM,Vietnam,2003,73.654
VUT,Vanuatu,2003,67.99
WLD,World,2003,68.3269008231811
WSM,Samoa,2003,69.781
XKX,Kosovo,2003,68.1951219512195
YEM,"Yemen, Rep.",2003,62.358000000000004
ZAF,South Africa,2003,53.748999999999995
ZMB,Zambia,2003,46.321999999999996
ZWE,Zimbabwe,2003,43.195
ABW,Aruba,2004,74.156
AFG,Afghanistan,2004,57.772
AGO,Angola,2004,49.263000000000005
ALB,Albania,2004,75.039
ARB,Arab World,2004,68.8861877240216
ARE,United Arab Emirates,2004,75.17399999999999
ARG,Argentina,2004,74.28
ARM,Armenia,2004,72.513
ATG,Antigua and Barbuda,2004,74.821
AUS,Australia,2004,80.490243902439
AUT,Austria,2004,79.1804878048781
AZE,Azerbaijan,2004,68.249
BDI,Burundi,2004,52.547
BEL,Belgium,2004,78.87804878048779
BEN,Benin,2004,56.887
BFA,Burkina Faso,2004,52.602
BGD,Bangladesh,2004,67.331
BGR,Bulgaria,2004,72.5634146341463
BHR,Bahrain,2004,75.167
BHS,"Bahamas, The",2004,71.988
BIH,Bosnia and Herzegovina,2004,75.068
BLR,Belarus,2004,68.95609756097559
BLZ,Belize,2004,69.749
BMU,Bermuda,2004,78.48536585365859
BOL,Bolivia,2004,64.766
BRA,Brazil,2004,71.531
BRB,Barbados,2004,77.808
BRN,Brunei Darussalam,2004,73.801
BTN,Bhutan,2004,64.483
BWA,Botswana,2004,51.15
CAF,Central African Republic,2004,44.413000000000004
CAN,Canada,2004,79.8926829268293
CEB,Central Europe and the Baltics,2004,73.73715299612759
CHE,Switzerland,2004,81.0878048780488
CHI,Channel Islands,2004,80.045
CHL,Chile,2004,77.391
CHN,China,2004,72.689
CIV,Cote d'Ivoire,2004,49.788000000000004
CMR,Cameroon,2004,52.321000000000005
COD,"Congo, Dem. Rep.",2004,52.917
COG,"Congo, Rep.",2004,54.667
COL,Colombia,2004,74.02600000000001
COM,Comoros,2004,59.903999999999996
CPV,Cabo Verde,2004,70.219
CRI,Costa Rica,2004,77.99600000000001
CSS,Caribbean small states,2004,71.92353853996671
CUB,Cuba,2004,77.499
CUW,Curacao,2004,
CYM,Cayman Islands,2004,
CYP,Cyprus,2004,78.506
CZE,Czech Republic,2004,75.7219512195122
DEU,Germany,2004,78.6804878048781
DJI,Djibouti,2004,57.681999999999995
DMA,Dominica,2004,
DNK,Denmark,2004,77.4926829268293
DOM,Dominican Republic,2004,70.499
DZA,Algeria,2004,72.594
EAP,East Asia & Pacific (excluding high income),2004,71.348817419878
EAR,Early-demographic dividend,2004,65.7483773781897
EAS,East Asia & Pacific,2004,72.3611445941669
ECA,Europe & Central Asia (excluding high income),2004,68.24635944324221
ECS,Europe & Central Asia,2004,73.9516482977875
ECU,Ecuador,2004,73.887
EGY,"Egypt, Arab Rep.",2004,69.271
EMU,Euro area,2004,79.27870162689341
ERI,Eritrea,2004,57.931999999999995
ESP,Spain,2004,79.87073170731709
EST,Estonia,2004,71.909756097561
ETH,Ethiopia,2004,55.174
EUU,European Union,2004,78.1937728603174
FCS,Fragile and conflict affected situations,2004,57.8523144250031
FIN,Finland,2004,78.7146341463415
FJI,Fiji,2004,66.247
FRA,France,2004,80.16341463414629
FRO,Faroe Islands,2004,79.19024390243901
FSM,"Micronesia, Fed. Sts.",2004,65.282
GAB,Gabon,2004,57.885
GBR,United Kingdom,2004,78.7463414634146
GEO,Georgia,2004,70.45100000000001
GHA,Ghana,2004,58.225
GIN,Guinea,2004,52.498999999999995
GMB,"Gambia, The",2004,57.553000000000004
GNB,Guinea-Bissau,2004,51.883
GNQ,Equatorial Guinea,2004,54.263000000000005
GRC,Greece,2004,79.0390243902439
GRD,Grenada,2004,73.08800000000001
GRL,Greenland,2004,68.8068292682927
GTM,Guatemala,2004,69.437
GUM,Guam,2004,76.387
GUY,Guyana,2004,66.41199999999999
HIC,High income,2004,78.5663367592163
HKG,"Hong Kong SAR, China",2004,81.82926829268291
HND,Honduras,2004,71.77
HPC,Heavily indebted poor countries (HIPC),2004,54.552078029056396
HRV,Croatia,2004,75.520243902439
HTI,Haiti,2004,58.292
HUN,Hungary,2004,72.64878048780491
IBD,IBRD only,2004,69.2131149155457
IBT,IDA & IBRD total,2004,66.67045307066479
IDA,IDA total,2004,57.798938052035
IDB,IDA blend,2004,56.524003371281395
IDN,Indonesia,2004,66.969
IDX,IDA only,2004,58.445651442602795
IMN,Isle of Man,2004,
IND,India,2004,64.095
IRL,Ireland,2004,78.5390243902439
IRN,"Iran, Islamic Rep.",2004,71.592
IRQ,Iraq,2004,68.437
ISL,Iceland,2004,80.9975609756098
ISR,Israel,2004,80.14634146341459
ITA,Italy,2004,80.78048780487809
JAM,Jamaica,2004,74.146
JOR,Jordan,2004,72.42699999999999
JPN,Japan,2004,82.030243902439
KAZ,Kazakhstan,2004,65.8878048780488
KEN,Kenya,2004,53.475
KGZ,Kyrgyz Republic,2004,68.1536585365854
KHM,Cambodia,2004,62.18600000000001
KIR,Kiribati,2004,64.242
KNA,St. Kitts and Nevis,2004,
KOR,"Korea, Rep.",2004,77.66585365853659
KWT,Kuwait,2004,73.439
LAC,Latin America & Caribbean (excluding high income),2004,72.6043709129008
LAO,Lao PDR,2004,61.065
LBN,Lebanon,2004,76.432
LBR,Liberia,2004,54.422
LBY,Libya,2004,71.693
LCA,St. Lucia,2004,73.96600000000001
LCN,Latin America & Caribbean,2004,72.81852222427341
LDC,Least developed countries: UN classification,2004,57.6467815359934
LIC,Low income,2004,55.9935588865687
LIE,Liechtenstein,2004,81.7707317073171
LKA,Sri Lanka,2004,74.337
LMC,Lower middle income,2004,63.71127948423101
LMY,Low & middle income,2004,66.5925812289338
LSO,Lesotho,2004,43.083
LTE,Late-demographic dividend,2004,72.1165240888219
LTU,Lithuania,2004,71.9609756097561
LUX,Luxembourg,2004,79.12195121951221
LVA,Latvia,2004,72.0268292682927
MAC,"Macao SAR, China",2004,81.304
MAF,St. Martin (French part),2004,77.7219512195122
MAR,Morocco,2004,71.067
MDA,Moldova,2004,67.665
MDG,Madagascar,2004,60.751999999999995
MDV,Maldives,2004,73.03399999999999
MEA,Middle East & North Africa,2004,71.0375704489014
MEX,Mexico,2004,75.243
MHL,Marshall Islands,2004,
MIC,Middle income,2004,67.6669254086061
MKD,North Macedonia,2004,73.892
MLI,Mali,2004,51.224
MLT,Malta,2004,79.2536585365854
MMR,Myanmar,2004,61.294
MNA,Middle East & North Africa (excluding high income),2004,70.5296581458407
MNE,Montenegro,2004,73.486
MNG,Mongolia,2004,64.671
MOZ,Mozambique,2004,50.143
MRT,Mauritania,2004,61.17
MUS,Mauritius,2004,72.27674796747971
MWI,Malawi,2004,46.823
MYS,Malaysia,2004,73.36399999999999
NAC,North America,2004,77.7244879766956
NAM,Namibia,2004,50.6
NCL,New Caledonia,2004,75.4707317073171
NER,Niger,2004,52.668
NGA,Nigeria,2004,47.72
NIC,Nicaragua,2004,70.933
NLD,Netherlands,2004,79.0951219512195
NOR,Norway,2004,79.8414634146342
NPL,Nepal,2004,64.729
NZL,New Zealand,2004,79.5487804878049
OED,OECD members,2004,78.0819741703773
OMN,Oman,2004,73.851
OSS,Other small states,2004,60.4870246508171
PAK,Pakistan,2004,63.736000000000004
PAN,Panama,2004,75.72800000000001
PER,Peru,2004,72.581
PHL,Philippines,2004,69.013
PLW,Palau,2004,
PNG,Papua New Guinea,2004,60.245
POL,Poland,2004,74.84634146341459
PRE,Pre-demographic dividend,2004,52.6414835964612
PRI,Puerto Rico,2004,78.1758536585366
PRK,"Korea, Dem. People’s Rep.",2004,68.102
PRT,Portugal,2004,77.67073170731709
PRY,Paraguay,2004,71.464
PSE,West Bank and Gaza,2004,71.842
PSS,Pacific island small states,2004,67.4456578883881
PST,Post-demographic dividend,2004,78.34048561540709
PYF,French Polynesia,2004,73.751
QAT,Qatar,2004,78.083
ROU,Romania,2004,71.5942756097561
RUS,Russian Federation,2004,65.4709756097561
RWA,Rwanda,2004,53.595
SAS,South Asia,2004,64.3951878712636
SAU,Saudi Arabia,2004,73.15899999999999
SDN,Sudan,2004,60.092
SEN,Senegal,2004,59.912
SGP,Singapore,2004,79.490243902439
SLB,Solomon Islands,2004,68.845
SLE,Sierra Leone,2004,43.467
SLV,El Salvador,2004,69.908
SMR,San Marino,2004,
SOM,Somalia,2004,52.043
SRB,Serbia,2004,72.6829268292683
SSA,Sub-Saharan Africa (excluding high income),2004,52.22250920261521
SSD,South Sudan,2004,51.095
SSF,Sub-Saharan Africa,2004,52.224790259060704
SST,Small states,2004,63.358421892932604
STP,Sao Tome and Principe,2004,64.02
SUR,Suriname,2004,68.555
SVK,Slovak Republic,2004,73.9585365853659
SVN,Slovenia,2004,77.2073170731707
SWE,Sweden,2004,80.4975609756098
SWZ,Eswatini,2004,42.731
SXM,Sint Maarten (Dutch part),2004,
SYC,Seychelles,2004,72.6609756097561
SYR,Syrian Arab Republic,2004,74.25
TCD,Chad,2004,48.27
TEA,East Asia & Pacific (IDA & IBRD countries),2004,71.39032580749429
TEC,Europe & Central Asia (IDA & IBRD countries),2004,68.89805732105121
TGO,Togo,2004,54.233999999999995
THA,Thailand,2004,71.72800000000001
TJK,Tajikistan,2004,65.314
TKM,Turkmenistan,2004,64.693
TLA,Latin America & the Caribbean (IDA & IBRD countries),2004,72.677710847852
TLS,Timor-Leste,2004,62.893
TMN,Middle East & North Africa (IDA & IBRD countries),2004,70.5153211728361
TON,Tonga,2004,69.822
TSA,South Asia (IDA & IBRD),2004,64.3951878712636
TSS,Sub-Saharan Africa (IDA & IBRD countries),2004,52.224790259060704
TTO,Trinidad and Tobago,2004,70.428
TUN,Tunisia,2004,74.03399999999999
TUR,Turkey,2004,72.00399999999999
TZA,Tanzania,2004,53.602
UGA,Uganda,2004,50.553999999999995
UKR,Ukraine,2004,68.18536585365851
UMC,Upper middle income,2004,71.7051451405945
URY,Uruguay,2004,75.59899999999999
USA,United States,2004,77.4878048780488
UZB,Uzbekistan,2004,68.135
VCT,St. Vincent and the Grenadines,2004,71.208
VEN,"Venezuela, RB",2004,72.74600000000001
VIR,Virgin Islands (U.S.),2004,77.87317073170729
VNM,Vietnam,2004,73.875
VUT,Vanuatu,2004,68.176
WLD,World,2004,68.6522370741096
WSM,Samoa,2004,70.089
XKX,Kosovo,2004,68.4463414634146
YEM,"Yemen, Rep.",2004,62.931000000000004
ZAF,South Africa,2004,53.443999999999996
ZMB,Zambia,2004,47.354
ZWE,Zimbabwe,2004,43.065
ABW,Aruba,2005,74.28699999999999
AFG,Afghanistan,2005,58.29
AGO,Angola,2005,50.165
ALB,Albania,2005,75.22800000000001
ARB,Arab World,2005,69.1646828025353
ARE,United Arab Emirates,2005,75.376
ARG,Argentina,2005,74.45100000000001
ARM,Armenia,2005,72.626
ATG,Antigua and Barbuda,2005,75.01899999999999
AUS,Australia,2005,80.84146341463409
AUT,Austria,2005,79.3317073170732
AZE,Azerbaijan,2005,68.747
BDI,Burundi,2005,53.369
BEL,Belgium,2005,78.9804878048781
BEN,Benin,2005,57.355
BFA,Burkina Faso,2005,53.31
BGD,Bangladesh,2005,67.773
BGR,Bulgaria,2005,72.5609756097561
BHR,Bahrain,2005,75.32600000000001
BHS,"Bahamas, The",2005,71.987
BIH,Bosnia and Herzegovina,2005,75.19800000000001
BLR,Belarus,2005,68.8512195121951
BLZ,Belize,2005,69.998
BMU,Bermuda,2005,78.6853658536586
BOL,Bolivia,2005,65.312
BRA,Brazil,2005,71.896
BRB,Barbados,2005,77.915
BRN,Brunei Darussalam,2005,74.006
BTN,Bhutan,2005,65.289
BWA,Botswana,2005,52.13
CAF,Central African Republic,2005,44.744
CAN,Canada,2005,80.1926829268293
CEB,Central Europe and the Baltics,2005,73.8383001838611
CHE,Switzerland,2005,81.2365853658537
CHI,Channel Islands,2005,80.298
CHL,Chile,2005,77.63
CHN,China,2005,72.985
CIV,Cote d'Ivoire,2005,50.12
CMR,Cameroon,2005,52.76
COD,"Congo, Dem. Rep.",2005,53.675
COG,"Congo, Rep.",2005,55.6
COL,Colombia,2005,74.265
COM,Comoros,2005,60.126000000000005
CPV,Cabo Verde,2005,70.42399999999999
CRI,Costa Rica,2005,78.117
CSS,Caribbean small states,2005,72.055708423097
CUB,Cuba,2005,77.688
CUW,Curacao,2005,
CYM,Cayman Islands,2005,
CYP,Cyprus,2005,78.63
CZE,Czech Republic,2005,75.92439024390251
DEU,Germany,2005,78.9317073170732
DJI,Djibouti,2005,57.99100000000001
DMA,Dominica,2005,
DNK,Denmark,2005,77.8439024390244
DOM,Dominican Republic,2005,70.771
DZA,Algeria,2005,73.072
EAP,East Asia & Pacific (excluding high income),2005,71.64072953787449
EAR,Early-demographic dividend,2005,66.1064096592484
EAS,East Asia & Pacific,2005,72.62462074936771
ECA,Europe & Central Asia (excluding high income),2005,68.3880871224669
ECS,Europe & Central Asia,2005,74.11585345135009
ECU,Ecuador,2005,74.112
EGY,"Egypt, Arab Rep.",2005,69.434
EMU,Euro area,2005,79.4262830005968
ERI,Eritrea,2005,58.707
ESP,Spain,2005,80.17073170731709
EST,Estonia,2005,72.5682926829268
ETH,Ethiopia,2005,56.223
EUU,European Union,2005,78.3657285760618
FCS,Fragile and conflict affected situations,2005,58.255150084818204
FIN,Finland,2005,78.8170731707317
FJI,Fiji,2005,66.313
FRA,France,2005,80.16341463414629
FRO,Faroe Islands,2005,79.4414634146342
FSM,"Micronesia, Fed. Sts.",2005,65.48899999999999
GAB,Gabon,2005,58.181000000000004
GBR,United Kingdom,2005,79.0487804878049
GEO,Georgia,2005,70.538
GHA,Ghana,2005,58.718999999999994
GIN,Guinea,2005,53.238
GMB,"Gambia, The",2005,57.93899999999999
GNB,Guinea-Bissau,2005,52.275
GNQ,Equatorial Guinea,2005,54.449
GRC,Greece,2005,79.2390243902439
GRD,Grenada,2005,73.123
GRL,Greenland,2005,69.2207317073171
GTM,Guatemala,2005,69.762
GUM,Guam,2005,76.687
GUY,Guyana,2005,66.694
HIC,High income,2005,78.66508831853729
HKG,"Hong Kong SAR, China",2005,81.62926829268291
HND,Honduras,2005,72.02600000000001
HPC,Heavily indebted poor countries (HIPC),2005,55.2422847847985
HRV,Croatia,2005,75.2446341463415
HTI,Haiti,2005,58.652
HUN,Hungary,2005,72.64878048780491
IBD,IBRD only,2005,69.49956509565871
IBT,IDA & IBRD total,2005,66.9843267759784
IDA,IDA total,2005,58.321790999716605
IDB,IDA blend,2005,56.9453602435386
IDN,Indonesia,2005,67.334
IDX,IDA only,2005,59.019386153876
IMN,Isle of Man,2005,
IND,India,2005,64.5
IRL,Ireland,2005,78.94390243902441
IRN,"Iran, Islamic Rep.",2005,71.917
IRQ,Iraq,2005,68.266
ISL,Iceland,2005,81.5024390243902
ISR,Israel,2005,80.1512195121951
ITA,Italy,2005,80.78292682926829
JAM,Jamaica,2005,74.148
JOR,Jordan,2005,72.595
JPN,Japan,2005,81.9251219512195
KAZ,Kazakhstan,2005,65.909756097561
KEN,Kenya,2005,54.732
KGZ,Kyrgyz Republic,2005,67.95609756097559
KHM,Cambodia,2005,63.088
KIR,Kiribati,2005,64.47800000000001
KNA,St. Kitts and Nevis,2005,
KOR,"Korea, Rep.",2005,78.1682926829268
KWT,Kuwait,2005,73.538
LAC,Latin America & Caribbean (excluding high income),2005,72.8483659830668
LAO,Lao PDR,2005,61.625
LBN,Lebanon,2005,76.865
LBR,Liberia,2005,55.393
LBY,Libya,2005,71.902
LCA,St. Lucia,2005,74.122
LCN,Latin America & Caribbean,2005,73.0596627011923
LDC,Least developed countries: UN classification,2005,58.2557047782815
LIC,Low income,2005,56.66786392461639
LIE,Liechtenstein,2005,80.6682926829268
LKA,Sri Lanka,2005,74.695
LMC,Lower middle income,2005,64.0737112322573
LMY,Low & middle income,2005,66.9087914064781
LSO,Lesotho,2005,42.658
LTE,Late-demographic dividend,2005,72.4003620627635
LTU,Lithuania,2005,71.2536585365854
LUX,Luxembourg,2005,79.4317073170732
LVA,Latvia,2005,71.35609756097558
MAC,"Macao SAR, China",2005,81.523
MAF,St. Martin (French part),2005,77.87073170731709
MAR,Morocco,2005,71.74600000000001
MDA,Moldova,2005,67.82
MDG,Madagascar,2005,61.211999999999996
MDV,Maldives,2005,73.612
MEA,Middle East & North Africa,2005,71.31003070078191
MEX,Mexico,2005,75.3
MHL,Marshall Islands,2005,
MIC,Middle income,2005,67.9632956789049
MKD,North Macedonia,2005,73.986
MLI,Mali,2005,52.056999999999995
MLT,Malta,2005,79.3
MMR,Myanmar,2005,61.607
MNA,Middle East & North Africa (excluding high income),2005,70.8130180490588
MNE,Montenegro,2005,73.642
MNG,Mongolia,2005,65.10300000000001
MOZ,Mozambique,2005,50.387
MRT,Mauritania,2005,61.349
MUS,Mauritius,2005,72.4321951219512
MWI,Malawi,2005,47.843999999999994
MYS,Malaysia,2005,73.555
NAC,North America,2005,77.75408225032929
NAM,Namibia,2005,50.931000000000004
NCL,New Caledonia,2005,75.7219512195122
NER,Niger,2005,53.411
NGA,Nigeria,2005,48.251999999999995
NIC,Nicaragua,2005,71.195
NLD,Netherlands,2005,79.34634146341459
NOR,Norway,2005,80.0414634146342
NPL,Nepal,2005,65.264
NZL,New Zealand,2005,79.85121951219509
OED,OECD members,2005,78.19806444464349
OMN,Oman,2005,74.23
OSS,Other small states,2005,60.900241371312895
PAK,Pakistan,2005,63.951
PAN,Panama,2005,75.892
PER,Peru,2005,72.908
PHL,Philippines,2005,69.112
PLW,Palau,2005,69.1292682926829
PNG,Papua New Guinea,2005,60.534
POL,Poland,2005,74.9951219512195
PRE,Pre-demographic dividend,2005,53.269902372462596
PRI,Puerto Rico,2005,78.2960975609756
PRK,"Korea, Dem. People’s Rep.",2005,68.389
PRT,Portugal,2005,78.0707317073171
PRY,Paraguay,2005,71.667
PSE,West Bank and Gaza,2005,72.028
PSS,Pacific island small states,2005,67.6369306556416
PST,Post-demographic dividend,2005,78.4333217765194
PYF,French Polynesia,2005,74.116
QAT,Qatar,2005,78.252
ROU,Romania,2005,71.8788951219512
RUS,Russian Federation,2005,65.52975609756099
RWA,Rwanda,2005,55.254
SAS,South Asia,2005,64.7831708529086
SAU,Saudi Arabia,2005,73.256
SDN,Sudan,2005,60.525
SEN,Senegal,2005,60.62
SGP,Singapore,2005,79.990243902439
SLB,Solomon Islands,2005,69.158
SLE,Sierra Leone,2005,44.501999999999995
SLV,El Salvador,2005,70.124
SMR,San Marino,2005,
SOM,Somalia,2005,52.346000000000004
SRB,Serbia,2005,72.83414634146341
SSA,Sub-Saharan Africa (excluding high income),2005,52.884326646845
SSD,South Sudan,2005,51.68600000000001
SSF,Sub-Saharan Africa,2005,52.886428040445004
SST,Small states,2005,63.672006993502904
STP,Sao Tome and Principe,2005,64.65899999999999
SUR,Suriname,2005,68.877
SVK,Slovak Republic,2005,73.9048780487805
SVN,Slovenia,2005,77.6121951219512
SWE,Sweden,2005,80.54634146341459
SWZ,Eswatini,2005,42.518
SXM,Sint Maarten (Dutch part),2005,
SYC,Seychelles,2005,72.13170731707321
SYR,Syrian Arab Republic,2005,74.43
TCD,Chad,2005,48.549
TEA,East Asia & Pacific (IDA & IBRD countries),2005,71.6822416454915
TEC,Europe & Central Asia (IDA & IBRD countries),2005,69.03550323642351
TGO,Togo,2005,54.602
THA,Thailand,2005,72.09899999999999
TJK,Tajikistan,2005,66.08
TKM,Turkmenistan,2005,65.017
TLA,Latin America & the Caribbean (IDA & IBRD countries),2005,72.922920987835
TLS,Timor-Leste,2005,63.882
TMN,Middle East & North Africa (IDA & IBRD countries),2005,70.7996346669766
TON,Tonga,2005,69.836
TSA,South Asia (IDA & IBRD),2005,64.78317085290871
TSS,Sub-Saharan Africa (IDA & IBRD countries),2005,52.886428040445004
TTO,Trinidad and Tobago,2005,70.691
TUN,Tunisia,2005,74.217
TUR,Turkey,2005,72.42399999999999
TZA,Tanzania,2005,54.349
UGA,Uganda,2005,51.676
UKR,Ukraine,2005,67.95682926829271
UMC,Upper middle income,2005,71.9695271137591
URY,Uruguay,2005,75.82600000000001
USA,United States,2005,77.4878048780488
UZB,Uzbekistan,2005,68.407
VCT,St. Vincent and the Grenadines,2005,71.331
VEN,"Venezuela, RB",2005,72.852
VIR,Virgin Islands (U.S.),2005,77.42195121951221
VNM,Vietnam,2005,74.092
VUT,Vanuatu,2005,68.35
WLD,World,2005,68.9202037747745
WSM,Samoa,2005,70.374
XKX,Kosovo,2005,68.6951219512195
YEM,"Yemen, Rep.",2005,63.481
ZAF,South Africa,2005,53.446999999999996
ZMB,Zambia,2005,48.496
ZWE,Zimbabwe,2005,43.24100000000001
ABW,Aruba,2006,74.429
AFG,Afghanistan,2006,58.826
AGO,Angola,2006,51.143
ALB,Albania,2006,75.423
ARB,Arab World,2006,69.4394591943507
ARE,United Arab Emirates,2006,75.57300000000001
ARG,Argentina,2006,74.62
ARM,Armenia,2006,72.71600000000001
ATG,Antigua and Barbuda,2006,75.204
AUS,Australia,2006,81.0414634146342
AUT,Austria,2006,79.88048780487809
AZE,Azerbaijan,2006,69.259
BDI,Burundi,2006,54.163000000000004
BEL,Belgium,2006,79.380487804878
BEN,Benin,2006,57.817
BFA,Burkina Faso,2006,54.063
BGD,Bangladesh,2006,68.21300000000001
BGR,Bulgaria,2006,72.6121951219512
BHR,Bahrain,2006,75.47800000000001
BHS,"Bahamas, The",2006,71.988
BIH,Bosnia and Herzegovina,2006,75.342
BLR,Belarus,2006,69.4048780487805
BLZ,Belize,2006,70.286
BMU,Bermuda,2006,78.8878048780488
BOL,Bolivia,2006,65.85300000000001
BRA,Brazil,2006,72.26
BRB,Barbados,2006,78.009
BRN,Brunei Darussalam,2006,74.189
BTN,Bhutan,2006,66.031
BWA,Botswana,2006,53.435
CAF,Central African Republic,2006,45.158
CAN,Canada,2006,80.3439024390244
CEB,Central Europe and the Baltics,2006,74.09260273080979
CHE,Switzerland,2006,81.490243902439
